"t","tax.ids","per.audit.rate","per.penalty.rate","report.abs","report","hideable.reported","c1","perc.hideable.income","self.employed","transformed.per.audit.rate","c1.tilde","Delta.Morale","Delta.Network","Delta.Q","w","w.Q","w.non","penalty.and.past.tax.to.pay","past.tax.to.pay","audit.type","compliant.t0","compliant","refund.return","audited","penalized","V.new","Q.new","P.new","years.since.last.compliant","years.since.last.audit","years.since.last.penalty","freq.audits","freq.penalty","V.max","Delta.Per","propensity.prop.income.report","compliant.0.years.ago","compliant.1.years.ago","compliant.2.years.ago","compliant.3.years.ago","penalty.0.years.ago","penalty.1.years.ago","penalty.2.years.ago","penalty.3.years.ago","audited.0.years.ago","audited.1.years.ago","audited.2.years.ago","audited.3.years.ago","amount.under.reported.0.years.ago","amount.under.reported.1.years.ago","amount.under.reported.2.years.ago","amount.under.reported.3.years.ago","percent.reported.0.years.ago","percent.reported.1.years.ago","percent.reported.2.years.ago","percent.reported.3.years.ago","percent.hideable.reported.0.years.ago","percent.hideable.reported.1.years.ago","percent.hideable.reported.2.years.ago","percent.hideable.reported.3.years.ago"
388,283,0.0611662539178656,0.243111866083095,70829,100,100,0.04,100,TRUE,0.0137875101378751,0.32168806962172,0.877423594093025,0.564180481111111,0,0.879637299953206,0.048222074125979,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.75927459990641,0.0964441482519579,0,0,6,18,19,13,0,1,0.879637299953206,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,100,100,100,100
388,284,0.353334491646753,0.181750422598704,11388,100,100,0.01,100,TRUE,0.515151515151515,0.360437588310149,0.758562380620953,0.07762433,0,0.784827312606552,0.0202037752223533,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.5696546252131,0.0404075504447066,0,0,38,38,7,3,0,1,0.784827312606552,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,100,100,100,100
388,285,0.133247097528757,0.140026614304645,75773,99,86.4305952083717,0.05,7.36952,FALSE,0.092896174863388,0.30477788048532,0.866485618405644,0.5194060825,0,0,0.0151529086578332,0.831364471327831,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.69785008973347,0.0303058173156664,0,330,387,387,0,0,0,1,0.848925044866737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,853,952,1161,1249,98.8868008247853,98.7576018583771,98.4848484848485,98.3700049591522,86.4305952083717,86.4305952083717,72.8611904167435,72.8611904167435
388,286,0.406264154826869,1.80297158835231,34599,99,85.4434316469403,0.06,6.869751,FALSE,0.408450704225352,0.529694748580587,0.922215604365546,0.747535736220028,0,0,0.0161049027378483,0.892780252993779,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.81499585735933,0.0322098054756966,0,147,165,165,1,1,0,1,0.907497928679663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,221,256,198,211,99.3653072946583,99.2647903503733,99.4313612866169,99.3940264215968,85.4434316469403,85.4434316469403,85.4434316469403,85.4434316469403
388,287,0.477853054262618,2.31999999975924,19687,94,29.3665426735564,0.05,8.494558,FALSE,0.408450704225352,0.557436595233974,0.214161659014205,0.5,0,0,0.0909169881523839,0.464208475549939,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.678370134564145,0.181833976304768,0,90,164,387,5,0,0,0.07762433,0.339185067282072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1171,949,1457,1522,94.3858471569662,95.4501869786173,93.0146706299741,92.7030396011123,29.3665426735564,41.138785561297,17.5942997858158,17.5942997858158
388,288,0.175210196404486,0.290000875864029,70311,94,18.5835712502306,0.02,7.36952,FALSE,0.149425287356322,0.345655610572918,0.177013506724666,0.385082886666667,0,0,1.54142865605364e-07,0.189591571298542,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.366605078023208,3.08285731210728e-07,0,348,387,387,0,0,0,0.07762433,0.183302539011604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4503,4468,4399,4260,93.9810730611918,94.027855748924,94.1200844761676,94.3058785788756,18.5835712502306,18.5835712502306,18.5835712502306,18.5835712502306
388,289,0.242772925598226,0.444900625,21451,94,29.3665426735564,0.05,8.494558,FALSE,0.219512195121951,0.411508216493313,0.0525314578544116,0,0,0,0.000157841993320112,0.625299240645158,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.677830698499569,0.000315683986640223,0,39,59,191,3,1,0,0.07762433,0.338915349249785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1276,723,948,1392,94.3855326263915,96.8187618251419,95.8287499449993,93.875126501518,29.3665426735564,64.6832713367782,52.9110284490376,29.3665426735564
388,290,0.394591065979051,0.215524655063727,18704,32,32,0.01,100,TRUE,0.408450704225352,0.385519016567929,0.139619776470705,0.2694060825,0,0,0.00390625005820766,0.508564932811119,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.648184709281825,0.00781250011641533,0,5,7,7,15,11,0,0.07762433,0.324092354640912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39009,28362,11371,14750,32.4086427667943,50.8568260184014,80.2973333564362,74.4424999566822,32,51,80,74
388,291,0.400519846024925,1.72010701565612,44708,93,0,0,6.869751,FALSE,0.408450704225352,0.502874128857201,0.07762433,0.07762433,0,0,0.0101019647945968,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.155236407621085,0.0202039295891935,0,351,205,205,2,2,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3298,3298,3298,3298,93.13002541349,93.13002541349,93.13002541349,93.13002541349,0,0,0,0
388,292,0.400519846024961,0.438898039926663,249,73,11.962907299126,0.03,30.668891,FALSE,0.408450704225352,0.438389580885861,0.201615222941411,0.461187835,0,0,0.0101019647946335,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.256290357442686,0.020203929589267,0,75,387,387,0,0,0,0.07762433,0.128145178721343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,104,104,104,73.2352941176471,69.4117647058823,69.4117647058823,69.4117647058823,11.962907299126,0,0,0
388,293,0.256575160909259,0.143121333575323,49877,79,79,0.02,100,TRUE,0.0350895352447987,0.217229848717628,0.886450062427009,0.601130160173085,0.323260402319587,0,0.161960697285056,0.698897638159854,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.58534770058686,0.323921394570112,0,63,65,74,12,8,0,1,0.792673850293431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13046,18946,28011,45771,79.2667228199546,69.8901832398328,55.4836864103746,27.2587130302115,79,70,55,27
388,294,0.0808859540717152,0.398627892960006,48519,36,36,0.01,100,TRUE,0.00742472018778397,0.361928673540787,0.370773285744881,0.984475134,0,0,0.0530355578056952,0.356514828599776,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.727288114344657,0.10607111561139,0,12,50,50,15,11,0,0.07762433,0.363644057172328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84906,85857,88429,84947,36.3642495784148,35.6514896008994,33.7238148772719,36.3335207045156,36,36,34,36
388,295,0.0835616997776575,0.0400000000000003,30050,93,0,0.05,6.869751,FALSE,0.0660980810234542,0.198352969668686,0.07762433,0.07762433,0,0,6.79778262409475e-57,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.155224207061876,1.35955652481895e-56,0,46,387,387,0,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2217,2217,2217,2217,93.1292032107106,93.1292032107106,93.1292032107106,93.1292032107106,0,0,0,0
388,296,0.0967323860779129,0.353767875426366,129975,99,88.5382733986277,0.01,8.724689,FALSE,0.0660980810234542,0.328034390967918,0.860540895942493,0.495071472440057,0,0,0.0104181352524563,0.801731656318414,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.66227255226091,0.0208362705049125,0,358,20,20,2,2,0,1,0.831136276130453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1944,2282,1697,1801,98.5263684533691,98.2701506227306,98.7136045603742,98.6347683047931,88.5382733986277,77.0765467972554,88.5382733986277,88.5382733986277
388,297,0.627326009384567,0.160009553593718,48845,93,0,0.03,6.694602,FALSE,0.851851851851852,0.397858214158583,0.0692600392848039,0.0517495533333333,0,0,0.0101018875724871,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.111933572587738,0.0202037751449742,0,354,76,76,1,1,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3505,3505,3505,3505,93.3046800382044,93.3046800382044,93.3046800382044,93.3046800382044,0,0,0,0
388,298,0.0965322275455429,0.212400625,99101,93,5.01416645860238,0,7.36952,FALSE,0.0660980810234542,0.28523717552268,0.0569341455366218,0.176124712857143,0,0,0.0102598079933731,0,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,0.110279688473255,0.0205196159867461,0,171,291,387,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7884,7884,7884,7884,92.6307426274711,92.6307426274711,92.6307426274711,92.6307426274711,5.01416645860238,5.01416645860238,5.01416645860238,5.01416645860238
388,299,0.645023640844073,0.5196025,10276,22,22,0,100,TRUE,0.408450704225352,0.33833320399676,0.176890717742455,0.38470304125,1,0,0.500033296963483,0.260099033967305,6229.0643643956,4099.14064,"correspondence",TRUE,FALSE,TRUE,TRUE,TRUE,0.43698975170976,1.00006659392697,0,5,0,0,12,11,0,0.07762433,0.21849487585488,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,36757,34800,30739,22617,21.8484893585355,26.0093976569643,34.6437607637191,51.9124869772288,22,26,35,52
388,300,0.244168464601171,1.25999999841583,69789,95,32.1529760418588,0.01,7.36952,FALSE,0.219512195121951,0.463974011039878,0.0692600392848039,0.0517495533333333,0,0,0.00142057795869723,0.636906903254154,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.706166942538958,0.00284115591739446,0,143,144,144,3,2,0,0.07762433,0.353083471269479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3494,1961,2594,4254,95.2321820886154,97.3240724315325,96.4602977498192,94.1951066413766,32.1529760418588,59.2917856251153,45.722380833487,18.5835712502306
388,301,0.242598483225782,0.290000000000015,35893,97,56.3302949408209,0.01,6.869751,FALSE,0.219512195121951,0.363211200279677,0.871226346704776,0.538812165,0,0,2.9400362320265e-13,0.286034424107406,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.15726077081218,5.880072464053e-13,0,325,387,387,0,0,0,1,0.578630385406091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1070,1813,1662,1345,97.1052133214295,95.0950950950951,95.5036117198279,96.3612260909558,56.3302949408209,27.2171582347016,41.7737265877612,41.7737265877612
388,302,0.337261439714551,0.534142356325987,13338,95,27.2171582347016,0.01,6.869751,FALSE,0.333333333333333,0.428118688465009,0.226708095086999,0.538812165,0,0,0.000315683986649409,0.226280430099817,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.452988525186817,0.000631367973298819,0,45,242,387,2,0,0,0.07762433,0.226494262593408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,749,749,749,750,94.683041101725,94.683041101725,94.683041101725,94.6759423582026,27.2171582347016,27.2171582347016,27.2171582347016,27.2171582347016
388,303,0.253762880426281,0.528284712651974,36078,96,41.7737265877612,0.04,6.869751,FALSE,0.219512195121951,0.423347873848866,0.375791860173999,1,0,0,0.0101019647945968,0.577425438513434,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.953217298687433,0.0202039295891935,0,10,257,387,1,0,0,0.07762433,0.476608649343716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1346,1086,568,1094,96.4033775117572,97.0981188542112,98.4822573749466,97.0767421975203,41.7737265877612,56.3302949408209,70.8868632938806,56.3302949408209
388,304,0.0588429473297906,0.0761156517130367,144949,87,0,0,12.801428,FALSE,0.0350895352447987,0.188248800138329,0.0650778939272058,0.038812165,0,0,0.0101019650274274,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.126752760608323,0.0202039300548548,0,57,31,31,5,5,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21280,21280,21280,21280,87.1983829536362,87.1983829536362,87.1983829536362,87.1983829536362,0,0,0,0
388,305,0.0942526239490079,0.0903652252913754,68716,100,100,0.03,6.694602,FALSE,0.092896174863388,0.241541687944441,0.983890312788598,1,0,0.98390341672923,0.0101121573213201,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.96780683345846,0.0202243146426403,0,0,387,387,0,0,0,1,0.98390341672923,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,100,100,100,100
388,306,0.0750401216227727,0.340998350751322,166997,97,76.5651144544187,0.03,12.801428,FALSE,0.0482180293501048,0.322111538123493,0.8697920715344,0.532940986453634,0,0,0.010143891654045,0.707718362575102,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.5775104341095,0.0202877833080899,0,80,47,47,3,3,0,1,0.788755217054751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4641,6422,10055,3120,97.2960533215255,96.2584043160605,94.1417401740873,98.1822207203533,76.5651144544187,68.7534859392249,53.1302289088374,84.3767429696125
388,307,0.525630046988491,0.0800000000675278,46934,93,0,0.02,6.694602,FALSE,0.639344262295082,0.332640563670248,0.093361536652691,0.288812165,0,0,9.06011374930282e-46,0,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,0.168671461435214,1.81202274986056e-45,0,266,163,163,2,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3368,3368,3368,3368,93.3044411753012,93.3044411753012,93.3044411753012,93.3044411753012,0,0,0,0
388,308,0.450379739742777,0.42480125,48360,98,70.1251844396426,0.04,6.694602,FALSE,0.219512195121951,0.419752044699899,0.8411083882094,0.415524866,0.323260402319587,0,0.188008264177506,0.504101257897481,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.34520964610688,0.376016528355013,0,30,5,5,1,1,0,1,0.672604823053441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1084,1641,933,1457,97.8076207426584,96.6810937626406,98.1130167462179,97.0532319391635,70.1251844396426,55.1877766594639,70.1251844396426,55.1877766594639
388,309,0.094271155120325,0.396332957676514,111440,100,99.9999999999999,0.05,7.36952,FALSE,0.092896174863388,0.352098395287305,0.983890312788598,1,0,0.983885609853612,0.0101324099675683,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.96777121970722,0.0202648199351367,0,0,14,14,2,2,0,1,0.983885609853612,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999
388,310,0.175210015663175,0.141703315497276,62799,93,0,0,6.694602,FALSE,0.149425287356322,0.285088440125691,0.0650778939272058,0.038812165,0,0,2.9400362320265e-13,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.131724092363511,5.88007246405299e-13,0,302,368,387,1,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4506,4506,4506,4506,93.3051036327167,93.3051036327167,93.3051036327167,93.3051036327167,0,0,0,0
388,311,0.336942337814054,0.539908474317594,10740,93,0,0.03,6.869751,FALSE,0.333333333333333,0.436698392218888,0.07762433,0.07762433,0,0,9.09494701772928e-13,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.14894871379408,1.81898940354586e-12,0,192,39,39,2,2,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,792,792,792,792,93.1321540062435,93.1321540062435,93.1321540062435,93.1321540062435,0,0,0,0
388,312,0.138788709371299,0.477206613951796,110406,100,99.9999999999999,0.01,7.36952,FALSE,0.149425287356322,0.365437148605572,0.983890312788598,1,0,0.955706947041061,0.0101019647945968,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.91141389408212,0.0202039295891935,0,0,387,387,0,0,0,1,0.955706947041061,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999
388,313,0.331913361711995,0.42471778622862,10421,92,29.1604718975165,0.01,11.29313,FALSE,0.219512195121951,0.427808958655367,0.375791860173999,1,0,0,0.0808154477017472,0.285838828942452,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.661630689116451,0.161630895403494,0,11,182,182,1,1,0,0.07762433,0.330815344558225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,852,909,897,873,92.4421183358467,91.9364854076111,92.0429344451344,92.255832520181,29.1604718975165,29.1604718975165,29.1604718975165,29.1604718975165
388,314,1.08093850470955,0.420446926671498,9821,89,2.59564885908517,0,11.29313,FALSE,4,0.485295937193045,0.07762433,0.07762433,0,0,0.0101019647945968,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.1552486599787,0.0202039295891936,0,253,382,387,1,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1250,1250,1250,1250,88.7092403576913,88.7092403576913,88.7092403576913,88.7092403576913,2.59564885908517,2.59564885908517,2.59564885908517,2.59564885908517
388,315,0.835638470716474,0.420048634033203,37237,97,56.3302949408209,0.01,6.869751,FALSE,1.63157894736842,0.472013417853489,0.907824818619133,0.688627324302423,0,0,4.19268597570233e-05,0.272146233503787,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.17997105212292,8.38537195140466e-05,0,294,387,387,0,0,0,1,0.58998552606146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1079,1916,1927,1688,97.1839440442635,94.999478024846,94.970769391377,95.5945297003863,56.3302949408209,27.2171582347016,27.2171582347016,41.7737265877612
388,316,0.180000000000241,0.539908474317594,41217,100,99.9999999999999,0.03,6.869751,FALSE,0.219512195121951,0.395772413245103,0.983890312788598,1,0,0.982736493398922,2.9400362320265e-13,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.96547298679784,5.88007246405299e-13,0,0,387,387,0,0,0,1,0.982736493398922,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999
388,317,0.0472897934759398,0.128732309449788,28161,92,92,0.04,100,TRUE,0.0256410256410256,0.244101512591878,0.968715826840508,0.937883525985311,0,0,0.0103461054195968,0.869749746315001,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.83846557315551,0.0206922108391935,0,9,11,11,10,8,0,1,0.919232786577754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2474,3990,6963,5941,91.9242696262445,86.9756814101518,77.2710951526032,80.6071486861433,92,87,77,81
388,318,0.0963325833415064,0.328228826076277,95654,93,5.01416645860238,0.01,7.36952,FALSE,0.0660980810234542,0.323754595535693,0.0250928721455884,0.07762433,0,0,0.0101018875727811,0,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,0.0377357959634687,0.0202037751455622,0,348,147,147,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7610,7610,7610,7610,92.6305392004958,92.6305392004958,92.6305392004958,92.6305392004958,5.01416645860238,5.01416645860238,5.01416645860238,5.01416645860238
388,319,0.127018133272998,0.1065562890625,80616,100,99.9999999999999,0.02,7.36952,FALSE,0.092896174863388,0.245446764556697,0.983890312788598,1,0,0.974195769848812,0.010101887723017,NA,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.94839153969762,0.0202037754460339,0,1,93,93,1,1,0,1,0.974195769848812,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,154,0,338,578,99.8093351491891,100,99.5815277949734,99.2843877677356,99.9999999999999,99.9999999999999,99.9999999999999,86.4305952083717
388,320,0.175210015663175,0.290000010371575,53055,93,0,0.01,6.694602,FALSE,0.149425287356322,0.340438771706988,0.07762433,0.07762433,0,0,2.9400362320265e-13,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.161496045900725,5.88007246405299e-13,0,120,387,387,0,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3807,3807,3807,3416,93.3048433048433,93.3048433048433,93.3048433048433,93.9924730048187,0,0,0,10.3755533189277
388,321,0.187055168790533,0.37505041655144,71276,93,5.01416645860238,0.01,7.36952,FALSE,0.149425287356322,0.372516201227162,0.0692600392848039,0.0517495533333333,0,0,0.0101019647945968,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.139919129250664,0.0202039295891935,0,375,387,387,0,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5671,5671,5671,5671,92.6299920724655,92.6299920724655,92.6299920724655,92.6299920724655,5.01416645860238,5.01416645860238,5.01416645860238,5.01416645860238
388,322,0.0714756428361348,0.0800000000000031,116093,100,100,0.04,8.724689,FALSE,0.0660980810234542,0.226939179282363,0.983890312788598,1,0,0.983901776525709,0.0101019646440669,NA,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,1.96780355305142,0.0202039292881338,0,0,387,387,0,0,0,1,0.983901776525709,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,100,100,100,100,100,100,100,100
388,323,0.0489604788260333,0.0868687890625,176886,89,14.0720863328685,0.04,12.801428,FALSE,0.0219724067450179,0.222444118120038,0.174176637232588,0.538812165,0,0,0.0151528315865474,0.183139838617782,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,0.35731647585037,0.0303056631730948,0,56,56,64,2,1,0,0,0.178658237925185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20784,20670,20443,19990,89.485506146608,89.5431780239794,89.658015885061,89.887185713563,14.0720863328685,21.8837148480623,21.8837148480623,21.8837148480623
388,324,1.08095977816966,0.98373109272856,10292,93,0,0.03,6.869751,FALSE,4,0.537134054376189,0.07762433,0.07762433,0,0,0.0101808857913303,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.155387818296428,0.0203617715826606,0,98,250,387,1,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,759,759,759,759,93.1318432721021,93.1318432721021,93.1318432721021,93.1318432721021,0,0,0,0
388,325,0.392099352316766,0.08872515625,9996,46,46,0.02,100,TRUE,0.408450704225352,0.32309467002361,0.768568024041189,0.446574598,0,0,0.00130235061568687,0.145578483005362,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.914146507046552,0.00260470123137373,0,116,134,176,12,3,0,0.92237567,0.457073253523276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11873,18685,17355,17301,45.7085371987745,14.559422012895,20.6410901275779,20.8880149983996,46,15,21,21
388,326,0.242598483225457,1.25999717560768,48238,93,0,0.03,6.694602,FALSE,0.219512195121951,0.470024149265174,0.07762433,0.07762433,0,0,1.3056383672112e-28,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.151750671007699,2.6112767344224e-28,0,359,287,287,1,1,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3461,3461,3461,3461,93.3054797965144,93.3054797965144,93.3054797965144,93.3054797965144,0,0,0,0
388,327,0.336942337813135,1.61,35056,93,0,0.04,6.869751,FALSE,0.333333333333333,0.507765133710905,0.07762433,0.07762433,0,0,5.02913605590582e-62,0,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.1536803554909,1.00582721118116e-61,0,356,387,387,0,0,0,0.07762433,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2586,2586,2586,2586,93.1300143456777,93.1300143456777,93.1300143456777,93.1300143456777,0,0,0,0
388,328,0.287343292548797,0.582655597686054,29269,94,17.9696055513796,0.07,7.314362,FALSE,0.219512195121951,0.453064517419408,0.226708095086999,0.538812165,0,0,0.0404867795721192,0.253267863813804,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,0.479975958900803,0.0809735591442383,0,30,325,387,1,0,0,0.07762433,0.239987979450401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1723,1693,1633,1512,94.4405007743934,94.5372999483738,94.7308982963345,95.1213216313887,17.9696055513796,31.641337959483,31.641337959483,31.641337959483
388,329,0.574477484102425,0.30980125,32095,90,90,0.06,100,TRUE,0.408450704225352,0.437621761514889,0.916801915998338,0.725374904285714,0.323260402319587,0,0.19189179228098,0.885758943310421,0,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE,1.80256085930876,0.38378358456196,0,3,5,5,14,9,0,1,0.90128042965438,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3516,4068,4093,0,90.1266462609868,88.5765634214147,88.5063603942602,100,90,89,89,100
